"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","diffexpressed","delabel"
"CHCHD3",6.11070803576347e-104,-0.0309881794345215,0.127,0.071,3.88402713461162e-99,"Brain","CHCHD3","No",NA
"EPC1.1",6.57845268242298e-104,-0.121725923329196,0.173,0.104,4.18133030947487e-99,"Brain","EPC1","No",NA
"YAP1",8.22201572727139e-104,-0.0719232567919781,0.122,0.068,5.22599541641097e-99,"Brain","YAP1","No",NA
"CTB-89H12.4",9.15992745825281e-104,-0.0460084938493956,0.123,0.069,5.82214149174007e-99,"Brain","CTB-89H12.4","No",NA
"XIST.1",1.7940930927189e-103,-1.0325648529252,0.077,0.133,1.14034351066306e-98,"Brain","XIST","Down","XIST"
"MAP4K5.1",2.03098695438331e-103,-0.14094860415739,0.187,0.115,1.29091561807558e-98,"Brain","MAP4K5","No",NA
"ARHGAP21.1",2.60891725469504e-103,-0.127610863882954,0.166,0.099,1.65825389625672e-98,"Brain","ARHGAP21","No",NA
"RAB6A.1",4.3999793226804e-103,-0.107816381901909,0.166,0.1,2.79667085728889e-98,"Brain","RAB6A","No",NA
"GLS",4.4723859072847e-103,-0.0597694995758924,0.133,0.076,2.84269320652923e-98,"Brain","GLS","No",NA
"PHACTR4.1",6.34469095591945e-103,-0.0863260029292012,0.227,0.144,4.03274901849196e-98,"Brain","PHACTR4","No",NA
"VTI1A.1",7.59824585031724e-103,-0.102055291071016,0.186,0.114,4.82952104492014e-98,"Brain","VTI1A","No",NA
"EIF4A2",1.68066666411487e-102,-0.00509583031164196,0.119,0.066,1.06824853837805e-97,"Brain","EIF4A2","No",NA
"SNX14",1.72420474759513e-102,-0.0159507509482664,0.108,0.059,1.09592177961894e-97,"Brain","SNX14","No",NA
"FBXW11",2.55300518379107e-102,-0.0895110864001787,0.129,0.073,1.62271562486944e-97,"Brain","FBXW11","No",NA
"NDFIP1",3.05316608765094e-102,-0.045434235088583,0.136,0.078,1.94062289697181e-97,"Brain","NDFIP1","No",NA
"WAPAL",7.23225348764617e-102,-0.0592918260491262,0.112,0.061,4.59689263928278e-97,"Brain","WAPAL","No",NA
"PUM2.1",1.01507052717968e-101,-0.135241411485178,0.201,0.125,6.45188977780675e-97,"Brain","PUM2","No",NA
"NBEAL1",2.04809884965503e-101,-0.0177297474237632,0.136,0.078,1.30179210982923e-96,"Brain","NBEAL1","No",NA
"ANP32A.1",3.82739053304403e-101,-0.0487177051858061,0.137,0.079,2.43272769670811e-96,"Brain","ANP32A","No",NA
"PJA2",5.05156455243963e-101,-0.0294945652839445,0.121,0.068,3.21082494517616e-96,"Brain","PJA2","No",NA
"PDIA3.1",7.40175131501418e-101,-0.0875458856147611,0.194,0.121,4.70462715333616e-96,"Brain","PDIA3","No",NA
"VPS53",7.58637219815748e-101,-0.0543842765371434,0.112,0.062,4.82197403287087e-96,"Brain","VPS53","No",NA
"RAD23B",8.08728407620756e-101,-0.0157923097381962,0.113,0.063,5.14035863167829e-96,"Brain","RAD23B","No",NA
"CTCF",9.04631633874834e-101,0.00407572372309462,0.117,0.065,5.74992912807183e-96,"Brain","CTCF","No",NA
"ACIN1",2.1383754906584e-100,-0.0357053565373051,0.102,0.055,1.35917284561738e-95,"Brain","ACIN1","No",NA
"PPP2R1A",2.69360953344269e-100,-0.0417257835391489,0.114,0.063,1.71208515555151e-95,"Brain","PPP2R1A","No",NA
"DEGS1",4.51248889489315e-100,-0.0678423858175452,0.117,0.066,2.86818306648303e-95,"Brain","DEGS1","No",NA
"DCAF5",4.84297045388019e-100,-0.0500591734166347,0.116,0.065,3.07824045019079e-95,"Brain","DCAF5","No",NA
"SLC25A3",7.17276578914224e-100,-0.0333091435213047,0.126,0.072,4.5590816632367e-95,"Brain","SLC25A3","No",NA
"SDCBP",7.2295051333083e-100,-0.0660602452642089,0.139,0.081,4.59514575778209e-95,"Brain","SDCBP","No",NA
"GIGYF2",8.68432319771791e-100,-0.0837493052794371,0.131,0.076,5.51984266770148e-95,"Brain","GIGYF2","No",NA
"CELF1.1",9.29667037888097e-100,-0.135579684893568,0.183,0.113,5.90905665952053e-95,"Brain","CELF1","No",NA
"PPP1CB.1",1.08778360998748e-99,-0.0545712338557975,0.14,0.082,6.91406140344142e-95,"Brain","PPP1CB","No",NA
"CUL5",2.39637652151818e-99,-0.0595725427418294,0.137,0.08,1.52316088084217e-94,"Brain","CUL5","No",NA
"ATN1",4.6673192314002e-99,-0.0424393397954843,0.136,0.079,2.96659477667028e-94,"Brain","ATN1","No",NA
"MGEA5.1",1.02404060574267e-98,-0.111874967427086,0.168,0.102,6.50890449416096e-94,"Brain","MGEA5","No",NA
"MEG3.1",1.66553272243378e-98,-1.20530743023165,0.119,0.175,1.05862925370613e-93,"Brain","MEG3","Down","MEG3"
"TAGLN2",2.03745552434834e-98,-0.0397856108244867,0.123,0.07,1.29502710583105e-93,"Brain","TAGLN2","No",NA
"PHB2",2.2401068865093e-98,-0.000163284955817966,0.107,0.059,1.42383433813418e-93,"Brain","PHB2","No",NA
"ASH1L.1",5.03510435741845e-98,-0.146417670945314,0.273,0.179,3.20036268061874e-93,"Brain","ASH1L","No",NA
"SLMAP",6.89814928499171e-98,-0.0806503670616474,0.143,0.084,4.38453266703358e-93,"Brain","SLMAP","No",NA
"CDK13.1",9.02337082930472e-98,-0.139872199545425,0.191,0.119,5.73534473281437e-93,"Brain","CDK13","No",NA
"MAP3K3.1",1.67315851170647e-97,-0.0860689081434476,0.156,0.094,1.06347628162575e-92,"Brain","MAP3K3","No",NA
"UBE2R2.1",2.24965791486486e-97,-0.104189369745829,0.201,0.126,1.42990506726725e-92,"Brain","UBE2R2","No",NA
"PNISR",2.5547012302727e-97,-0.128963095818325,0.138,0.08,1.62379364897363e-92,"Brain","PNISR","No",NA
"NOVA2.1",3.39604731984525e-97,-0.136235688116303,0.157,0.095,2.15856163696684e-92,"Brain","NOVA2","No",NA
"RFWD2.1",8.31126784598309e-97,-0.144084847316264,0.217,0.138,5.28272495558531e-92,"Brain","RFWD2","No",NA
"TNPO1.1",9.01433957750302e-97,-0.0763452968170231,0.141,0.083,5.72960437885669e-92,"Brain","TNPO1","No",NA
"CTBP2",1.36379365820572e-96,-0.186205127443298,0.213,0.135,8.66840887092137e-92,"Brain","CTBP2","No",NA
"SEP15",2.75256914132175e-96,-0.0411758204035191,0.113,0.063,1.74956047191552e-91,"Brain","SEP15","No",NA
"RAPGEF1.1",5.4592004731144e-96,-0.18436047812301,0.209,0.132,3.46992241271624e-91,"Brain","RAPGEF1","No",NA
"FUT11",1.03260124628675e-95,-0.0645014689171435,0.12,0.068,6.56331678152322e-91,"Brain","FUT11","No",NA
"BTF3.1",1.34572449483404e-95,-0.0559830135097732,0.141,0.084,8.55355946161463e-91,"Brain","BTF3","No",NA
"STT3B",1.34760187010389e-95,-0.0329680666921219,0.107,0.059,8.56549224656734e-91,"Brain","STT3B","No",NA
"AHCYL2",2.91493360607221e-95,-0.0584200192182958,0.116,0.066,1.85276094935555e-90,"Brain","AHCYL2","No",NA
"ZMYM2.1",3.26184261739419e-95,-0.0957259483683901,0.178,0.11,2.07325978604192e-90,"Brain","ZMYM2","No",NA
"NUCB1.1",3.86164886077363e-95,-0.106700882597248,0.18,0.111,2.45450263239632e-90,"Brain","NUCB1","No",NA
"RAB11A.1",4.3929633032775e-95,-0.073410361469582,0.141,0.084,2.79221140519621e-90,"Brain","RAB11A","No",NA
"RPL4.1",6.26762058340988e-95,-0.120338830596278,0.181,0.113,3.98376231902115e-90,"Brain","RPL4","No",NA
"FRMD4B.1",6.8921481412807e-95,-0.130099149482166,0.314,0.209,4.38071828007942e-90,"Brain","FRMD4B","No",NA
"RP11-349A22.5",8.38377921661486e-95,-0.104190830571963,0.141,0.084,5.32881390787257e-90,"Brain","RP11-349A22.5","No",NA
"SEPT9",1.80924992612503e-94,-0.0388033367711955,0.136,0.081,1.14997734554433e-89,"Brain","SEPT9","No",NA
"TRAPPC9",2.00495120446435e-94,-0.0648351153611184,0.132,0.077,1.27436703506959e-89,"Brain","TRAPPC9","No",NA
"RAD23A",2.35293591412129e-94,0.0121763906779022,0.109,0.061,1.49554959637463e-89,"Brain","RAD23A","No",NA
"RTF1",2.61977550049079e-94,0.0251235761622044,0.107,0.06,1.66515550586695e-89,"Brain","RTF1","No",NA
"PAFAH1B2",7.48227829963684e-94,0.00949538832408869,0.101,0.055,4.75581091003217e-89,"Brain","PAFAH1B2","No",NA
"RBM25",9.27694432531973e-94,-0.0708017043005251,0.127,0.074,5.89651858261647e-89,"Brain","RBM25","No",NA
"PABPC1.1",9.63877815096613e-94,-0.148372407706901,0.334,0.224,6.12650378053558e-89,"Brain","PABPC1","No",NA
"GALNT1.1",1.10797240673246e-93,-0.133150384576534,0.136,0.08,7.04238341443222e-89,"Brain","GALNT1","No",NA
"PRMT2",1.42412754550696e-93,-0.0312882700517887,0.107,0.06,9.05189709199677e-89,"Brain","PRMT2","No",NA
"FOXJ3",1.53170797283437e-93,-0.0877137209068199,0.129,0.075,9.73568904613256e-89,"Brain","FOXJ3","No",NA
"CTDSPL.1",2.1667277610878e-93,-0.0950670642234139,0.157,0.095,1.37719383222502e-88,"Brain","CTDSPL","No",NA
"CCNY",2.17619789154366e-93,-0.11270338454453,0.29,0.193,1.38321314184407e-88,"Brain","CCNY","No",NA
"SCAPER",5.84532218556383e-93,-0.0929018444864989,0.143,0.085,3.71534523436622e-88,"Brain","SCAPER","No",NA
"FOXO3",6.78777811760096e-93,-0.0660635922694315,0.117,0.067,4.31437964932835e-88,"Brain","FOXO3","No",NA
"GRN",6.98567010641265e-93,-0.0777979044674924,0.135,0.079,4.44016177633694e-88,"Brain","GRN","No",NA
"CTTNBP2NL.1",7.01091019887338e-93,-0.10530246319959,0.142,0.085,4.45620463150591e-88,"Brain","CTTNBP2NL","No",NA
"ICAM2",8.58877003298125e-93,-0.0906250685218515,0.136,0.08,5.45910812066322e-88,"Brain","ICAM2","No",NA
"SERF2.1",1.18939374529484e-92,-0.136951941678679,0.176,0.11,7.55990558446854e-88,"Brain","SERF2","No",NA
"CLTA",1.84685497822775e-92,-0.0379006438744964,0.117,0.067,1.17387949271134e-87,"Brain","CLTA","No",NA
"SPAG9.1",2.09875569757451e-92,-0.182907165204498,0.189,0.119,1.33399010893533e-87,"Brain","SPAG9","No",NA
"GPBP1.1",2.28457213498776e-92,-0.0599626945146696,0.152,0.093,1.45209689471957e-87,"Brain","GPBP1","No",NA
"EIF4A1",9.20095027077042e-92,-0.0414502667906529,0.127,0.075,5.84821600160439e-87,"Brain","EIF4A1","No",NA
"CDK12",1.22617344769482e-91,-0.0155547407112198,0.102,0.056,7.79368105089307e-87,"Brain","CDK12","No",NA
"ZNF207",1.38507396232178e-91,-0.103806547673787,0.138,0.082,8.80366861191348e-87,"Brain","ZNF207","No",NA
"STK38",4.46592761484071e-91,-0.0382675453770356,0.101,0.055,2.8385882512689e-86,"Brain","STK38","No",NA
"HNRNPD.1",8.38812392642712e-91,-0.0997199540083862,0.164,0.101,5.33157544887634e-86,"Brain","HNRNPD","No",NA
"NAP1L4",1.3390399113652e-90,-0.0624347344845104,0.112,0.064,8.51107158062833e-86,"Brain","NAP1L4","No",NA
"FHIT.1",2.37693125738586e-90,-0.0916248469838268,0.193,0.123,1.51080127650703e-85,"Brain","FHIT","No",NA
"ZNF638.1",2.98621877332195e-90,-0.137000973286029,0.222,0.144,1.89807051451116e-85,"Brain","ZNF638","No",NA
"SKAP2.1",7.07168649500181e-90,-1.14383809611266,0.06,0.108,4.4948346530881e-85,"Brain","SKAP2","Down","SKAP2"
"CLEC16A",1.08591587342136e-89,-0.034959917526439,0.1,0.055,6.90218988305351e-85,"Brain","CLEC16A","No",NA
"GSTP1",1.63763115683828e-89,-0.0663903569193611,0.118,0.068,1.04089473959798e-84,"Brain","GSTP1","No",NA
"ITPKB.1",2.08500361286332e-89,-0.153384874329864,0.162,0.1,1.32524914637206e-84,"Brain","ITPKB","No",NA
"GNAS.1",2.33469212470793e-89,-0.0118055815401155,0.539,0.382,1.48395366138561e-84,"Brain","GNAS","No",NA
"SMG1",3.06034988560957e-89,-0.0450481714813082,0.106,0.06,1.9451889907923e-84,"Brain","SMG1","No",NA
"RPS13",3.24582050680741e-89,-0.0953560344428566,0.13,0.076,2.06307597233186e-84,"Brain","RPS13","No",NA
"CHCHD2",3.47144437305772e-89,-0.0334168998065467,0.102,0.057,2.20648475795922e-84,"Brain","CHCHD2","No",NA
"JPX.1",1.01288456994202e-88,-0.111471533760111,0.16,0.098,6.43799561500844e-84,"Brain","JPX","No",NA
"YEATS2.1",1.28823928045101e-88,-0.120785853593785,0.142,0.086,8.18817769047466e-84,"Brain","YEATS2","No",NA
"STOX2.1",1.52772880240662e-88,-1.13243241027469,0.116,0.167,9.7103970409767e-84,"Brain","STOX2","Down","STOX2"
"SRRM1",3.46994632079113e-88,-0.0244977048107471,0.105,0.059,2.20553258095805e-83,"Brain","SRRM1","No",NA
"COMMD1.1",4.01977605697226e-88,-0.089254419708664,0.14,0.084,2.55500985957214e-83,"Brain","COMMD1","No",NA
"ETV6.1",4.28482821194588e-88,-0.103625757714531,0.26,0.173,2.72347965979492e-83,"Brain","ETV6","No",NA
"KIAA0319L",5.36529857761247e-88,-0.144651737475083,0.126,0.074,3.41023742891626e-83,"Brain","KIAA0319L","No",NA
"TAF15.1",5.98810884599078e-88,-0.117628486833373,0.149,0.091,3.8061018636002e-83,"Brain","TAF15","No",NA
"RPS15.1",8.49956414195623e-88,-0.122232384667591,0.153,0.094,5.4024079642688e-83,"Brain","RPS15","No",NA
"SEPW1",1.53440839927661e-87,-0.0568636500411701,0.113,0.065,9.75285322664208e-83,"Brain","SEPW1","No",NA
"PDIA4",1.54867755372201e-87,-0.100617344926073,0.102,0.057,9.84354939921246e-83,"Brain","PDIA4","No",NA
"CEP85L",2.425841535661e-87,-0.0487756611895582,0.102,0.057,1.54188913848149e-82,"Brain","CEP85L","No",NA
"SEMA6D",3.70721821158737e-87,-0.0435095368874254,0.11,0.063,2.35634496746705e-82,"Brain","SEMA6D","No",NA
"NR2C2",3.85062214797356e-87,-0.0822320602588644,0.114,0.065,2.44749394347347e-82,"Brain","NR2C2","No",NA
"SRSF11.1",3.93009766548675e-87,-0.0968786962761801,0.172,0.108,2.49800937716003e-82,"Brain","SRSF11","No",NA
"RPS27A.1",6.13984354455061e-87,-0.131077590551491,0.192,0.123,3.90254595535181e-82,"Brain","RPS27A","No",NA
"GDI2",6.66998657790731e-87,-0.0710723189218971,0.119,0.07,4.23951016878367e-82,"Brain","GDI2","No",NA
"ARL15.1",1.27333408127954e-86,-0.906272033554529,0.344,0.369,8.09343875402091e-82,"Brain","ARL15","Down","ARL15"
"KLF7.1",2.15881929436127e-86,-0.161348475631423,0.144,0.087,1.37216713168897e-81,"Brain","KLF7","No",NA
"GNG5",2.36370278125306e-86,-0.067033698412591,0.106,0.06,1.50239312479226e-81,"Brain","GNG5","No",NA
"HNRNPC.1",2.47111154776768e-86,-0.142559011879754,0.162,0.101,1.57066321087661e-81,"Brain","HNRNPC","No",NA
"SH3BGRL3",2.93040261319017e-86,-0.0659863418063722,0.122,0.072,1.8625932049698e-81,"Brain","SH3BGRL3","No",NA
"OCIAD1",3.73715563603605e-86,-0.070699616278453,0.119,0.07,2.37537349382087e-81,"Brain","OCIAD1","No",NA
"PLD3.1",3.86720235160574e-86,-0.0935734324213162,0.158,0.098,2.45803248670412e-81,"Brain","PLD3","No",NA
"FOS.1",4.43323921334773e-86,0.193119399310103,0.17,0.11,2.81781117639595e-81,"Brain","FOS","No",NA
"TOM1L2",1.51837265919141e-85,-0.104517171766732,0.104,0.059,9.6509284590865e-81,"Brain","TOM1L2","No",NA
"PELI1.1",1.81310997134935e-85,0.0193116147298558,0.138,0.085,1.15243082888936e-80,"Brain","PELI1","No",NA
"TAF3",1.91637753296866e-85,-0.0692313008467589,0.112,0.065,1.21806872373021e-80,"Brain","TAF3","No",NA
"CAPN2",2.03748810547219e-85,-0.115426493300351,0.121,0.071,1.29504781471918e-80,"Brain","CAPN2","No",NA
"C19orf43",2.06519472670692e-85,-0.0742862368517483,0.125,0.074,1.31265842024219e-80,"Brain","C19orf43","No",NA
"RPS23.1",2.16070990580485e-85,-0.133151565113673,0.327,0.222,1.37336882322862e-80,"Brain","RPS23","No",NA
"ANKIB1.1",4.34856421121176e-85,-0.119119056220808,0.168,0.105,2.76399089828831e-80,"Brain","ANKIB1","No",NA
"ANKRD17.1",9.78936984359549e-85,-0.164861065211809,0.263,0.176,6.22222136628773e-80,"Brain","ANKRD17","No",NA
"MGAT5.1",1.01061990579021e-84,-0.160795894328501,0.186,0.118,6.42360118319316e-80,"Brain","MGAT5","No",NA
"DLEU2.1",1.45574459599737e-84,-0.0977338458992461,0.264,0.178,9.2528582266189e-80,"Brain","DLEU2","No",NA
"POLR2L",1.76927103865736e-84,-0.11068985713883,0.125,0.074,1.124566364881e-79,"Brain","POLR2L","No",NA
"EEF1B2",3.07818711890304e-84,-0.0630817496589235,0.117,0.068,1.95652651464596e-79,"Brain","EEF1B2","No",NA
"GPATCH8.1",3.31011001817669e-84,-0.208403409074115,0.18,0.114,2.10393902865328e-79,"Brain","GPATCH8","No",NA
"CDYL",3.84209383626714e-84,-0.0688608743823373,0.104,0.059,2.44207326326976e-79,"Brain","CDYL","No",NA
"AKAP9.1",4.05631423500241e-84,-0.162513233448976,0.198,0.128,2.57823389090988e-79,"Brain","AKAP9","No",NA
"MBD5",4.63452741736741e-84,-0.0981438677928477,0.307,0.21,2.9457519717529e-79,"Brain","MBD5","No",NA
"MGAT1",6.34855901664835e-84,-0.0884614231214502,0.105,0.06,4.03520759657186e-79,"Brain","MGAT1","No",NA
"STRN",6.37087879091274e-84,-0.0974567190501967,0.109,0.063,4.04939426829205e-79,"Brain","STRN","No",NA
"HADHA",6.49910272710908e-84,-0.102829434238621,0.125,0.075,4.1308946843778e-79,"Brain","HADHA","No",NA
"HERC4.1",6.71093183350741e-84,-0.154755087730225,0.166,0.104,4.26553538269565e-79,"Brain","HERC4","No",NA
"CCAR1",8.49694227381107e-84,-0.0794297463815743,0.132,0.08,5.40074147865706e-79,"Brain","CCAR1","No",NA
"SMYD3.1",8.75339626252756e-84,-0.144100253126773,0.252,0.168,5.56374619842514e-79,"Brain","SMYD3","No",NA
"FBXW7.1",1.23528341428474e-83,-0.119439240702334,0.158,0.098,7.85158490953526e-79,"Brain","FBXW7","No",NA
"DUSP1.1",2.44310268628435e-83,-0.0104101269668675,0.161,0.102,1.55286049842919e-78,"Brain","DUSP1","No",NA
"CNTLN",2.51373840390697e-83,-0.0708405567526882,0.125,0.075,1.59775726690731e-78,"Brain","CNTLN","No",NA
"LUZP1.1",2.87324994427657e-83,-0.159605834553872,0.17,0.108,1.82626639708163e-78,"Brain","LUZP1","No",NA
"EDIL3",2.92833362958839e-83,-0.066471115088155,0.121,0.072,1.86127813830268e-78,"Brain","EDIL3","No",NA
"PHKB.1",4.42092395261602e-83,-0.143993313610359,0.16,0.1,2.80998347352227e-78,"Brain","PHKB","No",NA
"DAAM1.1",6.86257692465391e-83,-0.151537538503988,0.147,0.09,4.36192251907927e-78,"Brain","DAAM1","No",NA
"ARID4B.1",7.17902694019637e-83,-0.178016706571725,0.246,0.164,4.56306131345822e-78,"Brain","ARID4B","No",NA
"PTGES3",7.62837887793444e-83,-0.0987928875338611,0.116,0.068,4.84867389860391e-78,"Brain","PTGES3","No",NA
"GNG11.1",1.02681547257626e-82,-0.201622927660821,0.249,0.166,6.52654182524197e-78,"Brain","GNG11","No",NA
"BAZ2B.1",1.41467055829339e-82,-0.171257513410993,0.33,0.226,8.99178753556862e-78,"Brain","BAZ2B","No",NA
"CTSB.1",1.53365047586602e-82,-0.223645276646507,0.17,0.107,9.74803578965204e-78,"Brain","CTSB","No",NA
"KIF2A",1.75871972937951e-82,-0.0787991624664672,0.124,0.074,1.11785984719091e-77,"Brain","KIF2A","No",NA
"AHDC1",1.82940265963245e-82,-0.111061412922817,0.1,0.057,1.16278662448898e-77,"Brain","AHDC1","No",NA
"MYCBP2.1",2.16595597674326e-82,-0.175024185389168,0.221,0.145,1.37670327837778e-77,"Brain","MYCBP2","No",NA
"ATF2",2.20339297344874e-82,-0.0830870028280182,0.102,0.058,1.40049860785375e-77,"Brain","ATF2","No",NA
"ITFG1.1",2.87999428007987e-82,-0.169076403733813,0.198,0.128,1.83055316436157e-77,"Brain","ITFG1","No",NA
"KAT6B.1",3.20721661472066e-82,-0.113124239496118,0.167,0.106,2.0385389524826e-77,"Brain","KAT6B","No",NA
"SLC35F5",7.29346472057788e-82,-0.120044025753455,0.105,0.06,4.63579911104651e-77,"Brain","SLC35F5","No",NA
"STAG2.1",8.02317121394843e-82,-0.134859344831588,0.149,0.093,5.09960785529776e-77,"Brain","STAG2","No",NA
"PKN2.1",1.01963958984688e-81,-0.162677636184909,0.178,0.113,6.48093119702575e-77,"Brain","PKN2","No",NA
"SEC31A.1",1.07030927474114e-81,-0.156255999205857,0.176,0.112,6.80299278118218e-77,"Brain","SEC31A","No",NA
"H1F0",1.31229051682416e-81,-0.0257594078280567,0.107,0.062,8.34104975398602e-77,"Brain","H1F0","No",NA
"JAM3.1",3.21548633722739e-81,-1.0816482373392,0.083,0.13,2.0437952708051e-76,"Brain","JAM3","Down","JAM3"
"SETX.1",3.64630974167025e-81,-0.201820238910375,0.178,0.113,2.31763093490303e-76,"Brain","SETX","No",NA
"MTF2",6.51874958318298e-81,-0.0759074515146214,0.113,0.066,4.14338242256694e-76,"Brain","MTF2","No",NA
"ELMO1.1",6.60010938841514e-81,-1.0502172486623,0.251,0.286,4.19509552837055e-76,"Brain","ELMO1","Down","ELMO1"
"RAB3GAP1",1.38456828985757e-80,-0.108994481636843,0.116,0.069,8.80045450716373e-76,"Brain","RAB3GAP1","No",NA
"ILF3",8.59580043868265e-80,-0.0309422589663717,0.117,0.07,5.46357671683108e-75,"Brain","ILF3","No",NA
"RALY.1",8.79828418703987e-80,-0.0854622581997901,0.157,0.099,5.59227741212441e-75,"Brain","RALY","No",NA
"KANSL1L",1.02691976970907e-79,-0.107381598814858,0.103,0.059,6.5272047482478e-75,"Brain","KANSL1L","No",NA
"ZMIZ1.1",1.67375027702237e-79,-0.17741246884348,0.196,0.128,1.06385241357819e-74,"Brain","ZMIZ1","No",NA
"RBM3",1.71013033898785e-79,-0.080253033131453,0.129,0.079,1.08697594476407e-74,"Brain","RBM3","No",NA
"PPP1R16B.1",2.3828135927441e-79,-1.06817739226108,0.104,0.152,1.51454014768408e-74,"Brain","PPP1R16B","Down","PPP1R16B"
"TSPAN9.1",2.98987090782457e-79,-0.155761387868043,0.21,0.138,1.90039184772237e-74,"Brain","TSPAN9","No",NA
"FBXO11.1",3.06717608148547e-79,-0.178589763820786,0.233,0.155,1.94952778915298e-74,"Brain","FBXO11","No",NA
"ZNF652",3.63160965062358e-79,-0.115143759421714,0.102,0.058,2.30828741003285e-74,"Brain","ZNF652","No",NA
"BRD2",8.22826961223889e-79,-0.0654310463917729,0.108,0.063,5.22997044823516e-74,"Brain","BRD2","No",NA
"CAST.1",1.54029590542916e-78,-0.131062879394021,0.171,0.11,9.79027480449829e-74,"Brain","CAST","No",NA
"LIMS2",1.93196986046977e-78,-0.0694747100089319,0.1,0.058,1.22797936301319e-73,"Brain","LIMS2","No",NA
"UVRAG.1",2.12996972716094e-78,-0.149030062509033,0.154,0.097,1.35383005828076e-73,"Brain","UVRAG","No",NA
"UBE2D2.1",4.64887989182952e-78,-0.129747714131229,0.149,0.094,2.95487454804576e-73,"Brain","UBE2D2","No",NA
"RLF",2.37589630463309e-77,-0.0672225974787848,0.113,0.067,1.51014345018784e-72,"Brain","RLF","No",NA
"ENSA",4.54285828693846e-77,-0.0604894645853149,0.111,0.066,2.88748615576096e-72,"Brain","ENSA","No",NA
"NRD1",5.13012128645345e-77,-0.114458191680561,0.112,0.066,3.26075639088268e-72,"Brain","NRD1","No",NA
"RIF1",5.1575071001764e-77,-0.0938637038101926,0.132,0.081,3.27816308794312e-72,"Brain","RIF1","No",NA
"TMEM184B",5.81770514330732e-77,-0.0534051764185179,0.1,0.058,3.69779156613757e-72,"Brain","TMEM184B","No",NA
"ATF6",1.09425600341345e-76,-0.139510473498695,0.141,0.087,6.95520058329625e-72,"Brain","ATF6","No",NA
"ZCCHC7.1",1.09889122791647e-76,-0.149137721644455,0.182,0.119,6.98466253375987e-72,"Brain","ZCCHC7","No",NA
"FUS.1",1.2025385379007e-76,-0.125291720591318,0.177,0.115,7.64345520075065e-72,"Brain","FUS","No",NA
"NCOA2.1",1.89525015202278e-76,-0.208750948230292,0.192,0.125,1.2046399491272e-71,"Brain","NCOA2","No",NA
"SASH1.1",2.27311959199809e-76,-1.02707917677625,0.204,0.244,1.44481754386991e-71,"Brain","SASH1","Down","SASH1"
"TMEM245",2.67455216221589e-76,-0.160704666216823,0.138,0.085,1.69997209982604e-71,"Brain","TMEM245","No",NA
